"Age","lx","dx","qx","Lx","Tx","ex"
50,97062.3820542747,330.937049747663,0.00340952944635759,96896.9135294009,2934909.63819747,30.2373543290576
51,96731.445004527,364.360652899311,0.00376672397359786,96549.2646780774,2838012.72466807,29.339091590488
52,96367.0843516277,400.993528621024,0.0041611047103788,96166.5875873172,2741463.45998999,28.4481312103087
53,95966.0908230067,441.107300599251,0.00459649128995789,95745.5371727071,2645296.87240268,27.5649122488638
54,95524.9835224075,484.988396081113,0.00507708432074586,95282.4893243669,2549551.33522997,26.6898903430003
55,95039.9951263264,532.936856617074,0.0056075008832723,94773.5266980178,2454268.8459056,25.8235371607859
56,94507.0582697093,585.264518038806,0.00619281277773494,94214.4260106899,2359495.31920758,24.9663396830524
57,93921.7937516705,642.292414706972,0.00683858760625031,93600.647544317,2265280.89319689,24.118799297917
58,93279.5013369635,704.347240784613,0.00755093274180595,92927.3277165712,2171680.24565258,23.2814306951276
59,92575.1540961789,771.756678133679,0.00833654219286398,92189.275757112,2078752.91793601,22.4547605481308
60,91803.3974180452,844.843377408353,0.00920274631625216,91380.975729341,1986563.64217889,21.6393259732282
61,90958.5540406369,923.917357548489,0.010157564258725,90496.5953618626,1895182.66644955,20.8356727570983
62,90034.6366830884,1009.26657133737,0.0112097589163366,89530.0033974197,1804686.07108769,20.044353346368
63,89025.370111751,1101.14537397969,0.0123688940871288,88474.7974247611,1715156.06769027,19.2659245958459
64,87924.2247377713,1199.76063179183,0.0136453933528562,87324.3444218754,1626681.27026551,18.5009452755141
65,86724.4641059795,1305.25522428633,0.0150506000554962,86071.8364938363,1539356.92584363,17.7499733404233
66,85419.2088816932,1417.68873174464,0.0165968375299303,84710.3645158208,1453285.0893498,17.0135629722656
67,84001.5201499485,1537.01516983511,0.018297468511182,83233.0125650309,1368574.72483398,16.2922614065909
68,82464.5049801134,1663.057742417,0.0201669523489902,81632.9761089049,1285341.71226895,15.5866055653752
69,80801.4472376964,1795.48074405544,0.022220898330863,79903.7068656687,1203708.73616004,14.8971185208979
70,79005.966493641,1933.75896632212,0.0244761130348018,78039.0870104799,1123805.02929437,14.2243058235966
71,77072.2075273188,2077.14525772411,0.026950639203994,76033.6348984568,1045765.94228389,13.5686517336773
72,74995.0622695947,2224.63726523127,0.0296637831599374,73882.7436369791,969732.307385436,12.9306154037103
73,72770.4250043635,2374.9448507124,0.0326361272532077,71582.9525790073,895849.563748456,12.3106270671738
74,70395.480153651,2526.46022538874,0.0358895233028353,69132.2500409567,824266.611169449,11.7090842958999
75,67869.0199282623,2677.23346499795,0.0394470624126852,66530.4031957633,755134.361128493,11.126348397644
76,65191.7864632644,2824.95672594119,0.0433330160009199,63779.3081002938,688603.957932729,10.562741033654
77,62366.8297373232,2966.96112357277,0.0475727423707287,60883.3491755368,624824.649832435,10.0185411454145
78,59399.8686137504,3100.23077491662,0.0521925527323297,57849.7532262921,563941.300656899,9.49398229016204
79,56299.6378388338,3221.43883407255,0.0572195303155307,54688.9184217975,506091.547430607,8.98925049712345
80,53078.1990047612,3327.01031143827,0.0626812961596498,51414.6938490421,451402.629008809,8.50448277207592
81,49751.188693323,3413.21589313446,0.0686057154166558,48044.5807467557,399987.935159767,8.03976639885689
82,46337.9728001885,3476.29967931493,0.07502053864775,44599.822960531,351943.354413011,7.59513921618037
83,42861.6731208736,3512.64157143201,0.0819529737331078,41105.3523351576,307343.53145248,7.17059109162036
84,39349.0315494416,3518.95185143181,0.0894291857478193,37589.5556237257,266238.179117323,6.76606687976037
85,35830.0796980098,3492.49131984891,0.097473724571227,34083.8340380853,228648.623493597,6.38147125043368
86,32337.5883781608,3431.3053866681,0.106108883153001,30621.9356848268,194564.789455512,6.01667592463112
87,28906.2829914927,3334.45517381215,0.115353993275216,27239.0554045867,163942.853770685,5.67153008980553
88,25571.8278176806,3202.22370692547,0.12522467027998,23970.7159642179,136703.798366098,5.34587513027051
89,22369.6041107551,3036.27162967841,0.135732023447773,20851.4682959159,112733.08240188,5.03956537825715
90,19333.3324810767,2839.71572427741,0.146881854282333,17913.474618938,91881.6141059644,4.75249749084372
91,16493.6167567993,2617.10601001708,0.158673870540748,15185.0637517908,73968.1394870264,4.48465249179104
92,13876.5107467822,2374.28415741156,0.171100948987635,12689.3686680764,58783.0757352356,4.23615682702272
93,11502.2265893707,2118.1175890522,0.184148483999574,10443.1677948446,46093.7070671592,4.00737254730792
94,9384.10900031846,1856.11915771023,0.197793861691849,8456.04942146335,35650.5392723146,3.7990329471988
95,7527.98984260823,1595.97976417981,0.212006099576092,6729.99996051833,27194.4898508513,3.61245039106338
96,5932.01007842842,1345.05771449629,0.226745689355377,5259.48122118027,20464.489890333,3.44984071499667
97,4586.95236393213,1109.88043780906,0.241964674962883,4032.01214502759,15205.0086691527,3.31483901788732
98,3477.07192612306,895.718030297412,0.257606989250907,3029.21291097435,11172.9965241251,3.21333488680029
99,2581.35389582565,2581.35389582565,1,8143.78361315075,8143.78361315075,3.15484971910291
