"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
57,27385,15519,2051,4,228,68,0.00832572576227862,0.0043817256266512,0.00195026816187226,0.00667334000667334,44955,300,0.0456234011789567,0.345211878545212,0.609164720275831,0.00822352911013447,0.00828881113931633,0.00824055285952277,0.00426283875552665,0.00429401443333604,0.00423521703435761,0.0033365287165866,0.00339654239517712,0.00354445431019177,0.00661598908701277,0.00667413173143521,0.00662793863843484
58,27923,15879,2123,9,241,73,0.00863087777101314,0.00459726683040494,0.00423928403203015,0.00703320631464344,45925,323,0.0462275449101796,0.345759390310289,0.608013064779532,0.00900905700448155,0.00882660788702272,0.00892406031791831,0.00475113163799766,0.00458412263000289,0.00461964231163838,0.00379929517574525,0.00401857489285766,0.00400767967406713,0.0073122396956423,0.00714208812540606,0.0072142719379659
59,27208,14978,1920,10,274,79,0.0100705674801529,0.00527440245693684,0.00520833333333333,0.00823017276561012,44106,363,0.0435314923139709,0.339590985353467,0.616877522332562,0.00924723754645213,0.00965676192741588,0.00964082332999726,0.00473839749648435,0.0049807898715762,0.00496306112685146,0.00491990078624112,0.00460792173416662,0.00453703245852443,0.00749803559356311,0.00782659595705644,0.00780828872760747
60,31415,18188,2259,12,284,79,0.00904026738819035,0.00434352320211128,0.00531208499335989,0.00723072770043577,51862,375,0.0435579036674251,0.350699934441402,0.605742161891173,0.0107139912313139,0.0104391001755532,0.0106099778372954,0.0054528404802466,0.0053242708789753,0.00543090433789499,0.00510456924051348,0.00498460074854903,0.00492019004244562,0.00866951258196392,0.00845618210035989,0.00860779880123313
61,25017,13797,1669,8,326,93,0.0130311388255986,0.00674059578169167,0.00479328939484721,0.0105476372798459,40483,427,0.0412271817800064,0.34080972259961,0.617963095620384,0.0113560717488935,0.0117340714089172,0.0116414722918329,0.00578157466019496,0.00598765226313347,0.00591809683202322,0.00492933221889248,0.00516804764462121,0.00527817473405831,0.00920099812555265,0.00954061834628304,0.00947519232137075
62,32592,17091,1922,9,391,107,0.0119968090328915,0.00626060499678193,0.00468262226847034,0.00982462939637632,51605,507,0.0372444530568743,0.331188838290863,0.631566708652262,0.0131321512465442,0.0127512452910284,0.0128128497133449,0.00672854164895884,0.00644236735396089,0.00644581849171614,0.00547024147445768,0.0056818758090047,0.00581216047122861,0.0107513443313326,0.0104287765174693,0.0104770675282679
63,29161,13919,1442,10,419,100,0.0143685058811426,0.0071844241684029,0.00693481276005548,0.0118817663177755,44522,529,0.0323884820987377,0.312631957234626,0.654979560666637,0.0137655128776474,0.0139532324400891,0.0139842141895281,0.00681698575272887,0.00690743585805406,0.00692428244294795,0.00664605373366393,0.00658655796005993,0.00655981406780423,0.0113339870955227,0.0114618077210513,0.0114822524587471
64,28062,12989,1322,11,419,91,0.0149312237189081,0.00700592809300177,0.00832072617246596,0.0122955655724164,42373,521,0.0311991126424846,0.306539541689283,0.662261345668232,0.0149620331960755,0.0152481648374669,0.015385511546434,0.00717678017247449,0.00742304411682888,0.00757552863809575,0.00764337867205818,0.00741100843434807,0.0073717241219613,0.0123000917362986,0.0125561731377207,0.0126871974244537
65,27909,13624,1303,10,435,100,0.0155863699881759,0.00733998825601879,0.00767459708365311,0.0127229433187039,42836,545,0.030418339714259,0.318050238117471,0.65153142216827,0.0170169484386776,0.0169551373617459,0.0170566147352855,0.00827536642528328,0.00839610593940431,0.00845782687994563,0.00794359289732209,0.00811760597147589,0.00807360971543686,0.0140344405813407,0.014043611414589,0.0141316985841517
66,22841,10496,1021,8,469,110,0.0205332516089488,0.0104801829268293,0.00783545543584721,0.0170848128529018,34358,587,0.0297165143489144,0.305489260143198,0.664794225507888,0.0188864304504847,0.0189665420066436,0.0190973658815456,0.00973617122045517,0.0095543305836037,0.00957420747312935,0.00876584634504739,0.00869221474048661,0.0087701410475031,0.0157963019261277,0.0157953112001455,0.0158867070990133
