"Edad","esc_bajo","esc_medio","esc_alto","alta","baja","media","mx_bajo","mx_medio","mx_alto","mx_st","esc_totales","totales","prop_alto","prop_medio","prop_bajo","mx_bajo_1","mx_bajo_2","mx_bajo_3","mx_medio_1","mx_medio_2","mx_medio_3","mx_alto_1","mx_alto_2","mx_alto_3","mx_st_1","mx_st_2","mx_st_3"
79,6903,2640,616,40,734,203,0.106330580906852,0.0768939393939394,0.0649350649350649,0.0961708829609214,10159,977,0.0606358893591889,0.259868097253667,0.679496013387144,0.0949051591493021,0.0983392012311529,0.0972932783818421,0.0639317769192484,0.0677873844415861,0.0673436412746863,0.0537446120473184,0.0541775427761695,0.0537454632144925,0.0840253514661417,0.0875449310032579,0.0867267257282332
80,7530,3399,657,33,751,170,0.099734395750332,0.050014710208885,0.0502283105022831,0.0823407560849301,11586,954,0.0567063697566028,0.293371310201968,0.649922320041429,0.111233713412288,0.105897686477746,0.107107242711471,0.0709854306000664,0.0693497009219486,0.0720154602062098,0.0586109438347645,0.0576227345351021,0.0580760605500042,0.0971436727048181,0.0931646285058626,0.0948618107090624
81,5453,2057,478,29,696,177,0.127636163579681,0.0860476421973748,0.0606694560669456,0.112919379068603,7988,902,0.0598397596394592,0.257511266900351,0.68264897346019,0.111554186871649,0.117084840425515,0.115994306832411,0.073131895246531,0.0789092952550947,0.0787982831965387,0.0605126477232234,0.0624279043387409,0.0638517533443948,0.0983248613466279,0.103875872618067,0.103228371540521
82,6226,2076,453,32,668,173,0.107292001284934,0.0833333333333333,0.0706401766004415,0.0997144488863507,8755,873,0.051741861793261,0.237121644774415,0.711136493432324,0.128466620992608,0.125000393593972,0.126814078498017,0.0926105599186868,0.0881358534125727,0.0891982450052673,0.0681601214582347,0.0715046211593414,0.07184375339898,0.116159083802754,0.112644613497634,0.114144823176782
83,4240,1420,369,27,638,154,0.150471698113208,0.108450704225352,0.0731707317073171,0.135843423453309,6029,819,0.0612041797976447,0.235528279980096,0.703267540222259,0.13498037291766,0.138357001474564,0.137344788513245,0.0986651050725002,0.100549586348134,0.0986709231057587,0.0858410942965661,0.0815987346988577,0.0827118854909582,0.123449895343519,0.125913983414647,0.124715118724438
84,3968,1401,299,34,584,146,0.147177419354839,0.104211277658815,0.11371237458194,0.134791813690896,5668,764,0.0527522935779817,0.247177134791814,0.700070571630205,0.151624010513425,0.1486769704712,0.148598550240594,0.110373094053216,0.107327329556569,0.108214979567472,0.0907949883417721,0.0950323006146755,0.0966259628207842,0.138132971097667,0.135586759261033,0.13579960039403
85,3212,1089,269,23,505,129,0.157222914072229,0.118457300275482,0.0855018587360595,0.143763676148797,4570,657,0.0588621444201313,0.238293216630197,0.702844638949672,0.159426527982513,0.158761678776019,0.158122756026457,0.112943789543991,0.116768022797712,0.116009624907466,0.108460819205688,0.11324685314882,0.114664820103522,0.145177411341913,0.14589805850641,0.145358975481846
86,2882,1032,214,25,464,111,0.173879250520472,0.116162790697674,0.126168224299065,0.156976744186047,4128,600,0.0518410852713178,0.25,0.698158914728682,0.165234497832119,0.166929618832153,0.168045276182045,0.12698718479593,0.123933522368115,0.125143883282143,0.140484751898998,0.135715306547072,0.135318071364911,0.154383793079651,0.154592108678096,0.155661936810893
87,2408,738,139,27,367,100,0.164601328903655,0.146341463414634,0.209784172661871,0.16241095890411,3285,494,0.0423135464231355,0.224657534246575,0.733028919330289,0.176127830681829,0.178444530937964,0.180090520637962,0.131869592764425,0.134730104680601,0.132917631886174,0.158200348536528,0.156992054398842,0.150997388815812,0.164215121612723,0.166495643248174,0.16690165997832
88,1854,641,148,19,326,79,0.189902912621359,0.133104524180967,0.138648648648649,0.173257661748014,2643,424,0.0559969731365872,0.242527430949678,0.701475595913734,0.193971264299944,0.194897412143769,0.195884369849705,0.145333536481447,0.140089268609806,0.140423433256544,0.172291062760999,0.160284805501523,0.161829919388644,0.180888015052148,0.179617228008691,0.180439884953821
